monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WP602723;2020-11-18 11:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;82.0;mS/m
WP603614;2020-12-02 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WP603809;2020-12-04 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;109.0;mS/m
WP604184;2020-12-08 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;117.0;mS/m
WP604555;2020-12-11 10:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;152.0;mS/m
WP605031;2020-12-17 08:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP605028;2020-12-17 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP605068;2020-12-17 13:42;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;86.0;mS/m
WP605066;2020-12-18 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;237.0;mS/m
WP606047;2021-01-07 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;96.0;mS/m
WP606188;2021-01-08 12:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;300.0;mS/m
WP606343;2021-01-11 10:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;117.0;mS/m
WP606636;2021-01-14 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;210.0;mS/m
WP606638;2021-01-14 13:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP607153;2021-01-21 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP607240;2021-01-22 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP607493;2021-01-25 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;300.0;mS/m
WP607595;2021-01-27 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;74.0;mS/m
WP607838;2021-01-28 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;171.0;mS/m
WP608823;2021-02-02 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP608705;2021-02-04 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WP608895;2021-02-18 00:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;285.0;mS/m
WP609893;2021-02-19 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WP610042;2021-02-24 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP609180;2021-02-24 11:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;163.0;mS/m
WP609182;2021-02-24 12:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;83.0;mS/m
WP609275;2021-02-25 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;158.0;mS/m
WP611136;2021-03-08 10:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;293.0;mS/m
WP611240;2021-03-09 12:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP611242;2021-03-09 13:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP611706;2021-03-11 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP611360;2021-03-11 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP611689;2021-03-11 10:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;96.0;mS/m
WP612191;2021-03-17 11:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP612290;2021-03-18 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP612823;2021-03-22 08:24;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;295.0;mS/m
WP613145;2021-03-25 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;179.0;mS/m
WP614009;2021-04-07 11:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;292.0;mS/m
WP614082;2021-04-08 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;90.0;mS/m
WP614079;2021-04-08 11:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;103.0;mS/m
WP614393;2021-04-12 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;302.0;mS/m
WP614395;2021-04-12 12:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WP615266;2021-04-19 12:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;289.0;mS/m
WP615333;2021-04-20 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP615564;2021-04-22 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WP616131;2021-04-22 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WP615925;2021-04-26 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;97.0;mS/m
WP617039;2021-05-03 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;87.0;mS/m
WP616461;2021-05-03 11:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;290.0;mS/m
WP618846;2021-05-06 11:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;299.0;mS/m
WP618848;2021-05-06 12:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;91.0;mS/m
WP619754;2021-05-18 11:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP620249;2021-05-25 08:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WP620315;2021-05-25 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;289.0;mS/m
WP620530;2021-05-26 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WP620543;2021-05-27 10:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WP620932;2021-05-31 08:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;118.0;mS/m
WP621284;2021-06-02 07:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP621747;2021-06-07 10:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;287.0;mS/m
WP621756;2021-06-07 11:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;220.0;mS/m
WP621758;2021-06-07 12:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP622897;2021-06-11 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP623131;2021-06-15 12:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP623270;2021-06-16 07:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP623668;2021-06-17 08:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;292.0;mS/m
WP623306;2021-06-17 09:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP624500;2021-06-25 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;157.0;mS/m
WP624992;2021-07-01 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP625234;2021-07-05 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;283.0;mS/m
WP625670;2021-07-08 10:32;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;267.0;mS/m
WP626243;2021-07-13 11:04;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP626256;2021-07-14 07:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP627220;2021-07-16 08:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP626916;2021-07-19 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;288.0;mS/m
WP627623;2021-07-26 11:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;103.0;mS/m
WP625672;2021-07-28 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP628030;2021-07-29 10:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;156.0;mS/m
WP629134;2021-08-04 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WP629254;2021-08-10 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;107.0;mS/m
WP629946;2021-08-17 12:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WP629948;2021-08-17 13:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;64.0;mS/m
WP630118;2021-08-18 08:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;95.0;mS/m
WP630259;2021-08-20 10:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;93.0;mS/m
WP628383;2021-08-23 09:24;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;284.0;mS/m
WP630631;2021-08-24 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;82.0;mS/m
WP630822;2021-08-26 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;133.0;mS/m
WP632256;2021-09-07 11:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WP632450;2021-09-09 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;257.0;mS/m
WP632452;2021-09-09 12:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;65.0;mS/m
WP632825;2021-09-13 10:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;278.0;mS/m
WP633210;2021-09-17 07:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP633990;2021-09-21 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WP634014;2021-09-21 12:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;157.0;mS/m
WP634082;2021-09-22 08:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;93.0;mS/m
WP634912;2021-09-27 09:02;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;288.0;mS/m
WP633879;2021-09-29 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP635976;2021-10-07 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;210.0;mS/m
WP635978;2021-10-07 11:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;65.0;mS/m
WP636300;2021-10-11 11:17;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;288.0;mS/m
WP636796;2021-10-14 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP637401;2021-10-19 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WP637896;2021-10-25 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;295.0;mS/m
WP638091;2021-10-26 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;107.0;mS/m
WP638016;2021-10-26 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;74.0;mS/m
WP637913;2021-10-27 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP638573;2021-10-29 10:17;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;168.0;mS/m
WP638961;2021-11-03 11:13;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WP639726;2021-11-09 11:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;161.0;mS/m
WP639728;2021-11-09 12:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;74.0;mS/m
WP639585;2021-11-11 11:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;286.0;mS/m
WP640484;2021-11-16 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP640954;2021-11-17 08:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;95.0;mS/m
WP640968;2021-11-17 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;294.0;mS/m
WP640695;2021-11-18 09:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP640687;2021-11-18 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;103.0;mS/m
WP641532;2021-11-25 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;176.0;mS/m
WP642163;2021-12-01 09:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;61.0;mS/m
WP643428;2021-12-06 10:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;120.0;mS/m
WP642970;2021-12-07 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;162.0;mS/m
WP642972;2021-12-07 11:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WP643049;2021-12-08 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;58.0;mS/m
WP643036;2021-12-08 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP643073;2021-12-08 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP642803;2021-12-10 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;284.0;mS/m
WP643735;2021-12-14 10:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;292.0;mS/m
WP644146;2021-12-17 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;184.0;mS/m
WP646236;2022-01-10 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;281.0;mS/m
WP646859;2022-01-14 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP647189;2022-01-18 10:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;161.0;mS/m
WP647191;2022-01-18 12:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP646767;2022-01-20 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;92.0;mS/m
WP647483;2022-01-20 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP647718;2022-01-24 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;283.0;mS/m
WP647972;2022-01-25 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;190.0;mS/m
WP648074;2022-01-26 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP648056;2022-01-26 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP646803;2022-01-27 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;120.0;mS/m
WP648586;2022-02-01 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;80.0;mS/m
WP649295;2022-02-07 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;280.0;mS/m
WP649417;2022-02-08 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP649453;2022-02-09 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP650334;2022-02-15 11:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;187.0;mS/m
WP650336;2022-02-15 12:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;83.0;mS/m
WP650557;2022-02-16 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;103.0;mS/m
WP649858;2022-02-17 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;163.0;mS/m
WP650920;2022-02-23 11:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP650923;2022-02-28 09:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;278.0;mS/m
WP650986;2022-02-28 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP652094;2022-03-03 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP652010;2022-03-04 07:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;65.0;mS/m
WP652992;2022-03-08 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;124.0;mS/m
WP652278;2022-03-14 09:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;276.0;mS/m
WP653742;2022-03-16 10:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;234.0;mS/m
WP653744;2022-03-16 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP654160;2022-03-21 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;285.0;mS/m
WP651996;2022-03-22 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;163.0;mS/m
WP654446;2022-03-23 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;95.0;mS/m
WP654683;2022-03-24 11:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;97.0;mS/m
WP654900;2022-03-24 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP658310;2022-04-04 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WP657699;2022-04-04 09:47;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;277.0;mS/m
WP658638;2022-04-08 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;87.0;mS/m
WP658580;2022-04-08 11:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;164.0;mS/m
WP658841;2022-04-11 11:21;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;98.0;mS/m
WP659200;2022-04-14 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP659983;2022-04-19 11:06;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP660339;2022-04-26 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WP660864;2022-04-26 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;235.0;mS/m
WP659961;2022-04-26 11:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;277.0;mS/m
WP660866;2022-04-26 12:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP661384;2022-05-02 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;279.0;mS/m
WP661453;2022-05-03 08:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;95.0;mS/m
WP661980;2022-05-05 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;118.0;mS/m
WP661855;2022-05-09 13:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;165.0;mS/m
WP662418;2022-05-10 08:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;91.0;mS/m
WP662873;2022-05-12 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;280.0;mS/m
WP663057;2022-05-16 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP663321;2022-05-16 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;282.0;mS/m
WP663323;2022-05-16 12:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WP663784;2022-05-19 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP664009;2022-05-23 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP665174;2022-06-01 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP665657;2022-06-03 08:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;279.0;mS/m
WP666510;2022-06-08 07:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP666673;2022-06-09 08:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WP667096;2022-06-13 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP667809;2022-06-20 09:32;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;279.0;mS/m
WP667923;2022-06-20 11:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;207.0;mS/m
WP667925;2022-06-20 12:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP665550;2022-06-28 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;154.0;mS/m
WP668599;2022-06-28 12:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WP668481;2022-06-29 10:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WP669498;2022-07-04 09:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;281.0;mS/m
WP669880;2022-07-05 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WP670180;2022-07-07 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;99.0;mS/m
WP670636;2022-07-11 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP670904;2022-07-13 08:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP671043;2022-07-14 12:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;157.0;mS/m
WP671479;2022-07-18 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;295.0;mS/m
WP671778;2022-07-19 10:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;234.0;mS/m
WP671780;2022-07-19 10:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP672263;2022-07-21 11:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;73.0;mS/m
WP672720;2022-07-26 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP673844;2022-08-04 08:33;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WP673770;2022-08-04 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;167.0;mS/m
WP674263;2022-08-08 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;109.0;mS/m
WP674238;2022-08-08 14:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;297.0;mS/m
WP675404;2022-08-11 11:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;227.0;mS/m
WP675406;2022-08-11 12:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP674782;2022-08-12 07:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;86.0;mS/m
WP676004;2022-08-15 00:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;302.0;mS/m
WP674852;2022-08-15 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WP675609;2022-08-23 12:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;139.0;mS/m
WP676277;2022-08-26 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP677416;2022-09-02 08:13;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;308.0;mS/m
WP677743;2022-09-05 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;112.0;mS/m
WP678350;2022-09-09 09:01;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP678260;2022-09-09 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;182.0;mS/m
WP678958;2022-09-13 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;74.0;mS/m
WP678664;2022-09-13 10:13;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WP678904;2022-09-14 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;155.0;mS/m
WP679417;2022-09-16 11:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP679771;2022-09-19 08:57;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;309.0;mS/m
WP679155;2022-09-29 11:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;197.0;mS/m
WP679157;2022-09-29 12:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP681212;2022-10-03 08:59;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;305.0;mS/m
WP681634;2022-10-06 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP681595;2022-10-06 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;156.0;mS/m
WP682295;2022-10-10 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;83.0;mS/m
WP682423;2022-10-12 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;105.0;mS/m
WP683694;2022-10-21 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP683674;2022-10-21 10:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;304.0;mS/m
WP683934;2022-10-24 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP684216;2022-10-26 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WP683965;2022-10-27 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;210.0;mS/m
WP683967;2022-10-27 12:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP684849;2022-11-03 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;162.0;mS/m
WP684947;2022-11-04 08:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;104.0;mS/m
WP685334;2022-11-07 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;295.0;mS/m
WP685380;2022-11-08 10:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP685913;2022-11-14 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;91.0;mS/m
WP685949;2022-11-14 11:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;125.0;mS/m
WP686737;2022-11-21 11:17;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;304.0;mS/m
WP686942;2022-11-22 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;169.0;mS/m
WP686944;2022-11-22 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP686913;2022-11-22 12:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WP686979;2022-11-25 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;65.0;mS/m
WP687801;2022-12-01 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;109.0;mS/m
WP687970;2022-12-02 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP688148;2022-12-05 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;119.0;mS/m
WP688273;2022-12-06 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;195.0;mS/m
WP688545;2022-12-08 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;93.0;mS/m
WP688787;2022-12-09 10:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;309.0;mS/m
